14:31:12,21671936,0.10613457864572147
14:31:14,21671936,0
14:31:15,21671936,0
14:31:16,21671936,0
14:31:17,21938176,0
14:31:18,21938176,0
14:31:19,21938176,0
14:31:20,21938176,0
14:31:21,26451968,11
14:31:22,28610560,55.00000000000001
14:31:23,37195776,28.000000000000004
14:31:24,37195776,28.999999999999996
14:31:25,37195776,28.999999999999996
14:31:26,37195776,28.000000000000004
14:31:27,37195776,26.73267326708023
14:31:28,37466112,28.999999999999996
14:31:29,37466112,28.000000000000004
14:31:30,37466112,28.999999999999996
14:31:31,37466112,28.000000000000004
14:31:32,37466112,32
14:31:33,37466112,26
14:31:34,53825536,28.999999999999996
14:31:35,54366208,27
14:31:36,54366208,26
14:31:37,54366208,27.722772277371515
14:31:38,54366208,27
14:31:39,54366208,28.000000000000004
14:31:40,54366208,24
14:31:41,54366208,24
14:31:42,54366208,24
14:31:43,54366208,27
14:31:44,54366208,21.78217821793476
14:31:45,54366208,20
14:31:46,54366208,21
14:31:47,54366208,24
14:31:48,54366208,24
14:31:49,54366208,21
14:31:50,54366208,22
14:31:51,54366208,25
14:31:52,54366208,27
14:31:53,54366208,26.73267326708023
14:31:54,54366208,27
14:31:55,54366208,26
14:31:56,54366208,27
14:31:57,54366208,26
14:31:58,54366208,28.000000000000004
14:31:59,54366208,28.999999999999996
14:32:0,53854208,28.000000000000004
14:32:1,53854208,28.000000000000004
14:32:2,53854208,28.999999999999996
14:32:3,53854208,28.712871287277643
14:32:4,53854208,30
14:32:5,53538816,28.999999999999996
14:32:6,53538816,30
14:32:7,53538816,28.000000000000004
14:32:8,53538816,28.000000000000004
14:32:9,53538816,28.999999999999996
14:32:10,53538816,28.999999999999996
14:32:11,53538816,26
14:32:12,53538816,28.712871287277643
14:32:13,53538816,28.000000000000004
14:32:14,54079488,26
14:32:15,54079488,32
14:32:16,54079488,28.999999999999996
14:32:17,54079488,28.999999999999996
14:32:18,54079488,28.000000000000004
14:32:19,54079488,29.702970296755808
14:32:20,54079488,28.999999999999996
14:32:21,54079488,28.000000000000004
14:32:22,54079488,28.999999999999996
14:32:23,54079488,25
14:32:24,54079488,26
14:32:25,54079488,31
14:32:26,54079488,25
14:32:27,54079488,28.000000000000004
14:32:28,54079488,30
14:32:29,54079488,27.722772277371515
14:32:30,54079488,28.000000000000004
14:32:31,54079488,28.999999999999996
14:32:32,54079488,28.999999999999996
14:32:33,54079488,28.999999999999996
14:32:34,54079488,28.999999999999996
14:32:35,54079488,28.999999999999996
14:32:36,54079488,28.999999999999996
14:32:37,54079488,28.000000000000004
14:32:38,54079488,29.702970296755808
14:32:39,54079488,28.000000000000004
14:32:40,54079488,28.000000000000004
14:32:41,54079488,28.000000000000004
14:32:42,54079488,28.999999999999996
14:32:43,54079488,28.999999999999996
