14:15:43,19570688,0.2529182879377718
14:15:44,19570688,0
14:15:45,19570688,0
14:15:46,19570688,0
14:15:47,19570688,0
14:15:48,27521024,35
14:15:49,37871616,97.0297029708003
14:15:50,54607872,99
14:15:51,55136256,98
14:15:52,55136256,98
14:15:53,55136256,98
14:15:54,55136256,98
14:15:55,55136256,98
14:15:56,55402496,97
14:15:57,55402496,97
14:15:58,55402496,93.0693069311758
14:15:59,55402496,95
14:16:0,55672832,82
14:16:1,55672832,98
14:16:2,55943168,85
14:16:3,55943168,61
14:16:4,56045568,96
14:16:5,56041472,94
14:16:6,56041472,94
14:16:7,56041472,98
14:16:8,56041472,95
14:16:9,56041472,96.03960395951046
14:16:10,56041472,96
14:16:11,56041472,98
14:16:12,56041472,83
14:16:13,56041472,63
14:16:14,56041472,81
14:16:15,56049664,85
14:16:16,56049664,84.15841584202067
14:16:17,56049664,92
14:16:18,56049664,97
14:16:19,56315904,96
14:16:20,56315904,98
14:16:21,56315904,98
14:16:22,56586240,97
14:16:23,56586240,95
14:16:24,56586240,99
14:16:25,56868864,98
14:16:26,56868864,98
14:16:27,56868864,98
14:16:28,57135104,96
14:16:29,57135104,96.03960396089418
14:16:30,57135104,98
14:16:31,57405440,97
14:16:32,57405440,98
14:16:33,57405440,96
14:16:34,57675776,96
14:16:35,57675776,98
14:16:36,57675776,98
14:16:37,57946112,95
14:16:38,57946112,98
14:16:39,57946112,98
14:16:40,58216448,97
14:16:41,58216448,99
14:16:42,58216448,97
14:16:43,58486784,96
14:16:44,58486784,98
14:16:45,58486784,92
14:16:46,58757120,97.02970296940232
14:16:47,58757120,95
14:16:48,58757120,94
14:16:49,58757120,96
14:16:50,59027456,93
14:16:51,59027456,97
14:16:52,59027456,97
14:16:53,59297792,100
14:16:54,59297792,95.04950495098805
14:16:55,59568128,98
14:16:56,59568128,97
14:16:57,59568128,96
14:16:58,59838464,98
14:16:59,59838464,98
14:17:0,59838464,96
14:17:1,59838464,97.02970296940232
14:17:2,60108800,97
14:17:3,60190720,96
14:17:4,60190720,98
14:17:5,60956672,97
14:17:6,60956672,98
14:17:7,61222912,98
14:17:8,61222912,97
14:17:9,61222912,98
14:17:10,61493248,96.03960396089418
14:17:11,61493248,97
14:17:12,61493248,98
14:17:13,61763584,97
14:17:14,61763584,99
14:17:15,61763584,97
14:17:16,62042112,98
14:17:17,62369792,99
14:17:18,62369792,95
14:17:19,62369792,98
14:17:20,62636032,96
14:17:21,62636032,96.03960396089418
14:17:22,62636032,99
14:17:23,62906368,96
14:17:24,62906368,96
14:17:25,62906368,96
14:17:26,62906368,99
14:17:27,62906368,97
14:17:28,62906368,96
14:17:29,62906368,99
14:17:30,62906368,95
14:17:31,62906368,98
14:17:32,62906368,98
14:17:33,62906368,98
14:17:34,62906368,97.02970296940232
14:17:35,62906368,97
14:17:36,62906368,96
14:17:37,62906368,99
14:17:38,62906368,97
14:17:39,62906368,98
14:17:40,62906368,98
14:17:41,62906368,97
14:17:42,62906368,98
14:17:43,62906368,98
14:17:44,62906368,91.08910891136355
14:17:45,62906368,95
14:17:46,62906368,97
14:17:47,62906368,93
14:17:48,62906368,95
14:17:49,62906368,98
14:17:50,62906368,96
14:17:51,62906368,97
14:17:52,62906368,97
14:17:53,62906368,98
14:17:54,62906368,98.01980198070643
14:17:55,62906368,98
14:17:56,62906368,97
14:17:57,62906368,97
14:17:58,62906368,98
14:17:59,62906368,96
14:18:0,62906368,95
14:18:1,62906368,97.02970296940232
14:18:2,62906368,97
14:18:3,62906368,98
14:18:4,62906368,97
14:18:5,62906368,97
14:18:6,62906368,97
14:18:7,62906368,95
14:18:8,62906368,98
14:18:9,62906368,98
14:18:10,62906368,96
14:18:11,62906368,97.0297029708003
14:18:12,62906368,98
14:18:13,62906368,97
14:18:14,62906368,98
14:18:15,62906368,95
14:18:16,62906368,99
14:18:17,62906368,96
14:18:18,62906368,95
14:18:19,62906368,97.0297029708003
14:18:20,62906368,96
14:18:21,62906368,98
14:18:22,62906368,97
14:18:23,62906368,96
14:18:24,62906368,98
14:18:25,62906368,97
14:18:26,62906368,92
14:18:27,62935040,92
14:18:28,62935040,92.07920791994302
14:18:29,62935040,98
14:18:30,62935040,96
14:18:31,62935040,92
14:18:32,62935040,91
14:18:33,62935040,93
14:18:34,62935040,92
14:18:35,62935040,93
14:18:36,62914560,95
14:18:37,62906368,98
14:18:38,62906368,97
14:18:39,62906368,93.0693069311758
14:18:40,62906368,97
14:18:41,62906368,99
14:18:42,62906368,96
14:18:43,62906368,98
14:18:44,62906368,99
14:18:45,62906368,97
14:18:46,62906368,97
14:18:47,63172608,96
14:18:48,63172608,96
14:18:49,63172608,96.03960396089418
14:18:50,63172608,95
14:18:51,63172608,90
14:18:52,63172608,74
14:18:53,63172608,93
14:18:54,63172608,95
14:18:55,63172608,97
14:18:56,63172608,94
14:18:57,63172608,98
14:18:58,63172608,98
14:18:59,63172608,98
14:19:0,63172608,97.02970296940232
14:19:1,63172608,98
14:19:2,63172608,97
14:19:3,63172608,96
14:19:4,63172608,96
14:19:5,63172608,97
14:19:6,63172608,96
14:19:7,63172608,98
14:19:8,63172608,97.0297029708003
14:19:9,63172608,97
14:19:10,63172608,97
14:19:11,63172608,97
14:19:12,63172608,98
14:19:13,63172608,99
14:19:14,63172608,98
14:19:15,63172608,97
14:19:16,63172608,98
14:19:17,63172608,98
14:19:18,63172608,92
14:19:19,63172608,95.0495049496186
14:19:20,63172608,96
14:19:21,63172608,98
14:19:22,63172608,98
14:19:23,63172608,97
14:19:24,63172608,96
14:19:25,63172608,97
14:19:26,63172608,95
14:19:27,63172608,96
14:19:28,63172608,92
14:19:29,63172608,92.07920792126968
14:19:30,63172608,97
14:19:31,63172608,98
14:19:32,63172608,97
14:19:33,63172608,99
14:19:34,63172608,98
14:19:35,63172608,92
14:19:36,63172608,99
14:19:37,63172608,96
14:19:38,63172608,94.05940594108192
14:19:39,63172608,94
14:19:40,63172608,93
14:19:41,63172608,96
14:19:42,63172608,97
14:19:43,63172608,97
14:19:44,63172608,92
14:19:45,63172608,90
14:19:46,63172608,96.03960395951046
14:19:47,63172608,100
14:19:48,63172608,54
14:19:49,63172608,0
14:19:50,63172608,0
14:19:51,63172608,0
14:19:52,63172608,0
14:19:53,63172608,0
14:19:54,63172608,1
14:19:55,63172608,1
14:19:56,63172608,0
